movieId,title,genre,rating_ml,release_year,tag,listed_in_netflix
1277,Cyrano de Bergerac,Drama,4.125,1990,In Netflix queue,
1277,Cyrano de Bergerac,Romance,4.125,1990,In Netflix queue,
1278,Young Frankenstein,Comedy,3.9927536231884058,1974,spoof,
1278,Young Frankenstein,Fantasy,3.9927536231884058,1974,spoof,
1279,Night on Earth,Comedy,4.125,1991,,"Docuseries, Science & Nature TV"
1279,Night on Earth,Drama,4.125,1991,,"Docuseries, Science & Nature TV"
1280,Raise the Red Lantern (Da hong deng long gao gao gua),Drama,4.333333333333333,1991,In Netflix queue,
1281,"Great Dictator, The",Comedy,4.133333333333334,1940,Nazis,
1281,"Great Dictator, The",Drama,4.133333333333334,1940,Nazis,
1281,"Great Dictator, The",War,4.133333333333334,1940,Nazis,
1282,Fantasia,Animation,3.783018867924529,1940,Disney,
1282,Fantasia,Children,3.783018867924529,1940,Disney,
1282,Fantasia,Fantasy,3.783018867924529,1940,Disney,
1282,Fantasia,Musical,3.783018867924529,1940,Disney,
1283,High Noon,Drama,4.2105263157894735,1952,gunfight,
1283,High Noon,Western,4.2105263157894735,1952,gunfight,
1284,"Big Sleep, The",Crime,4.142857142857143,1946,Hammett,
1284,"Big Sleep, The",Film-Noir,4.142857142857143,1946,Hammett,
1284,"Big Sleep, The",Mystery,4.142857142857143,1946,Hammett,
1285,Heathers,Comedy,3.731707317073171,1989,high school,
1286,Somewhere in Time,Drama,3.071428571428572,1980,,
1286,Somewhere in Time,Romance,3.071428571428572,1980,,
1287,Ben-Hur,Action,3.941176470588236,1959,,
1287,Ben-Hur,Adventure,3.941176470588236,1959,,
1287,Ben-Hur,Drama,3.941176470588236,1959,,
1288,This Is Spinal Tap,Comedy,4.015151515151516,1984,music,
1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance),Documentary,3.863636363636364,1983,,
1290,Some Kind of Wonderful,Drama,3.35,1987,,
1290,Some Kind of Wonderful,Romance,3.35,1987,,
1291,Indiana Jones and the Last Crusade,Action,4.046428571428572,1989,archaeology,"Action & Adventure, Children & Family Movies, Classic Movies"
1291,Indiana Jones and the Last Crusade,Adventure,4.046428571428572,1989,archaeology,"Action & Adventure, Children & Family Movies, Classic Movies"
1292,Being There,Comedy,3.95,1979,television,
1292,Being There,Drama,3.95,1979,television,
1293,Gandhi,Drama,3.8333333333333335,1982,India,
1295,"Unbearable Lightness of Being, The",Drama,3.227272727272727,1988,,
1296,"Room with a View, A",Drama,3.7058823529411766,1986,E. M. Forster,
1296,"Room with a View, A",Romance,3.7058823529411766,1986,E. M. Forster,
1297,Real Genius,Comedy,3.675,1985,,
1298,Pink Floyd: The Wall,Drama,3.760869565217391,1982,,
1298,Pink Floyd: The Wall,Musical,3.760869565217391,1982,,
1299,"Killing Fields, The",Drama,4.017857142857143,1984,Cambodia,
1299,"Killing Fields, The",War,4.017857142857143,1984,Cambodia,
1300,My Life as a Dog (Mitt liv som hund),Comedy,4.166666666666667,1985,,
1300,My Life as a Dog (Mitt liv som hund),Drama,4.166666666666667,1985,,
1301,Forbidden Planet,Drama,3.807692307692308,1956,Shakespeare sort of,
1301,Forbidden Planet,Sci-Fi,3.807692307692308,1956,Shakespeare sort of,
1302,Field of Dreams,Children,3.517857142857143,1989,baseball,
1302,Field of Dreams,Drama,3.517857142857143,1989,baseball,
1302,Field of Dreams,Fantasy,3.517857142857143,1989,baseball,
1303,"Man Who Would Be King, The",Adventure,4.029411764705882,1975,India,
1303,"Man Who Would Be King, The",Drama,4.029411764705882,1975,India,
1304,Butch Cassidy and the Sundance Kid,Action,3.943548387096774,1969,crime,
1304,Butch Cassidy and the Sundance Kid,Western,3.943548387096774,1969,crime,
1305,"Paris, Texas",Drama,3.5,1984,,
1305,"Paris, Texas",Romance,3.5,1984,,
1306,Until the End of the World (Bis ans Ende der Welt),Adventure,2.7,1991,,
1306,Until the End of the World (Bis ans Ende der Welt),Drama,2.7,1991,,
1306,Until the End of the World (Bis ans Ende der Welt),Sci-Fi,2.7,1991,,
1307,When Harry Met Sally...,Comedy,3.8588235294117648,1989,New York,
1307,When Harry Met Sally...,Romance,3.8588235294117648,1989,New York,
1310,Hype!,Documentary,5.0,1996,,
1312,Female Perversions,Drama,2.5,1996,,
1318,Blue Juice,Comedy,2.0,1995,,
1318,Blue Juice,Drama,2.0,1995,,
1320,Alien³ (a.k.a. Alien 3),Action,3.148936170212766,1992,,
1320,Alien³ (a.k.a. Alien 3),Horror,3.148936170212766,1992,,
1320,Alien³ (a.k.a. Alien 3),Sci-Fi,3.148936170212766,1992,,
1320,Alien³ (a.k.a. Alien 3),Thriller,3.148936170212766,1992,,
1321,"American Werewolf in London, An",Comedy,3.4130434782608696,1981,,
1321,"American Werewolf in London, An",Horror,3.4130434782608696,1981,,
1321,"American Werewolf in London, An",Thriller,3.4130434782608696,1981,,
1322,Amityville 1992: It's About Time,Horror,1.5,1992,,
1323,Amityville 3-D,Horror,1.6666666666666667,1983,,
1324,Amityville: Dollhouse,Horror,1.1666666666666667,1996,,
1325,Amityville: A New Generation,Horror,1.25,1993,,
1326,Amityville II: The Possession,Horror,1.125,1982,,
1327,"Amityville Horror, The",Drama,2.6333333333333333,1979,,
1327,"Amityville Horror, The",Horror,2.6333333333333333,1979,,
1327,"Amityville Horror, The",Mystery,2.6333333333333333,1979,,
1327,"Amityville Horror, The",Thriller,2.6333333333333333,1979,,
1329,Blood for Dracula (Andy Warhol's Dracula),Horror,2.75,1974,,
1330,April Fool's Day,Horror,1.5,1986,,
1331,Audrey Rose,Horror,2.0,1977,,
1332,"Believers, The",Horror,3.6666666666666665,1987,,
1332,"Believers, The",Thriller,3.6666666666666665,1987,,
1333,"Birds, The",Horror,3.602272727272727,1963,birds,
1333,"Birds, The",Thriller,3.602272727272727,1963,birds,
1334,"Blob, The",Horror,3.0,1958,,
1334,"Blob, The",Sci-Fi,3.0,1958,,
1335,Blood Beach,Horror,1.0,1981,,
1335,Blood Beach,Mystery,1.0,1981,,
1336,Body Parts,Horror,1.0,1991,,
1336,Body Parts,Thriller,1.0,1991,,
1337,"Body Snatcher, The",Drama,4.5,1945,,
1337,"Body Snatcher, The",Horror,4.5,1945,,
1337,"Body Snatcher, The",Thriller,4.5,1945,,
1339,Dracula (Bram Stoker's Dracula),Fantasy,3.4655172413793105,1992,,
1339,Dracula (Bram Stoker's Dracula),Horror,3.4655172413793105,1992,,
1339,Dracula (Bram Stoker's Dracula),Romance,3.4655172413793105,1992,,
1339,Dracula (Bram Stoker's Dracula),Thriller,3.4655172413793105,1992,,
1340,"Bride of Frankenstein, The (Bride of Frankenstein)",Drama,3.1666666666666665,1935,,
1340,"Bride of Frankenstein, The (Bride of Frankenstein)",Horror,3.1666666666666665,1935,,
1340,"Bride of Frankenstein, The (Bride of Frankenstein)",Sci-Fi,3.1666666666666665,1935,,
1341,Burnt Offerings,Horror,3.75,1976,,
1342,Candyman,Horror,2.5,1992,,"Cult Movies, Horror Movies"
1342,Candyman,Thriller,2.5,1992,,"Cult Movies, Horror Movies"
1343,Cape Fear,Thriller,3.78,1991,horror,
1344,Cape Fear,Crime,3.9642857142857135,1962,lawyer,
1344,Cape Fear,Drama,3.9642857142857135,1962,lawyer,
1344,Cape Fear,Thriller,3.9642857142857135,1962,lawyer,
1345,Carrie,Drama,3.3472222222222223,1976,high school,"Classic Movies, Cult Movies, Horror Movies"
1345,Carrie,Fantasy,3.3472222222222223,1976,high school,"Classic Movies, Cult Movies, Horror Movies"
1345,Carrie,Horror,3.3472222222222223,1976,high school,"Classic Movies, Cult Movies, Horror Movies"
1345,Carrie,Thriller,3.3472222222222223,1976,high school,"Classic Movies, Cult Movies, Horror Movies"
1346,Cat People,Drama,2.8125,1982,,Docuseries
1346,Cat People,Fantasy,2.8125,1982,,Docuseries
1346,Cat People,Horror,2.8125,1982,,Docuseries
1347,"Nightmare on Elm Street, A",Horror,3.0,1984,,
1347,"Nightmare on Elm Street, A",Thriller,3.0,1984,,
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens)",Horror,3.53125,1922,vampires,
1349,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice),Horror,5.0,1986,,
1350,"Omen, The",Horror,3.8181818181818175,1976,demons,
1350,"Omen, The",Mystery,3.8181818181818175,1976,demons,
1350,"Omen, The",Thriller,3.8181818181818175,1976,demons,
1351,Blood and Wine (Blood & Wine),Crime,2.333333333333333,1996,,
1351,Blood and Wine (Blood & Wine),Drama,2.333333333333333,1996,,
1351,Blood and Wine (Blood & Wine),Thriller,2.333333333333333,1996,,
1352,Albino Alligator,Crime,2.25,1996,,
1352,Albino Alligator,Thriller,2.25,1996,,
1353,"Mirror Has Two Faces, The",Comedy,3.375,1996,personals ads,
1353,"Mirror Has Two Faces, The",Drama,3.375,1996,personals ads,
1353,"Mirror Has Two Faces, The",Romance,3.375,1996,personals ads,
1354,Breaking the Waves,Drama,4.071428571428571,1996,religion,
1354,Breaking the Waves,Mystery,4.071428571428571,1996,religion,
1355,Nightwatch,Horror,2.0,1997,,
1355,Nightwatch,Thriller,2.0,1997,,
1356,Star Trek: First Contact,Action,3.879120879120879,1996,Borg,
1356,Star Trek: First Contact,Adventure,3.879120879120879,1996,Borg,
1356,Star Trek: First Contact,Sci-Fi,3.879120879120879,1996,Borg,
1356,Star Trek: First Contact,Thriller,3.879120879120879,1996,Borg,
1357,Shine,Drama,4.0,1996,music,
1357,Shine,Romance,4.0,1996,music,
1358,Sling Blade,Drama,3.8404255319148937,1996,ex-con,"Dramas, Independent Movies"
1359,Jingle All the Way,Children,2.861111111111111,1996,,
1359,Jingle All the Way,Comedy,2.861111111111111,1996,,
1361,Paradise Lost: The Child Murders at Robin Hood Hills,Documentary,4.083333333333333,1996,In Netflix queue,
1363,"Preacher's Wife, The",Drama,3.5,1996,religion,
1365,Ridicule,Drama,3.583333333333333,1996,,
1366,"Crucible, The",Drama,3.9,1996,Arthur Miller,
1367,101 Dalmatians,Adventure,3.074468085106383,1996,dogs,
1367,101 Dalmatians,Children,3.074468085106383,1996,dogs,
1367,101 Dalmatians,Comedy,3.074468085106383,1996,dogs,
1370,Die Hard 2,Action,3.4044117647058822,1990,,
1370,Die Hard 2,Adventure,3.4044117647058822,1990,,
1370,Die Hard 2,Thriller,3.4044117647058822,1990,,
1371,Star Trek: The Motion Picture,Adventure,3.0444444444444443,1979,,
1371,Star Trek: The Motion Picture,Sci-Fi,3.0444444444444443,1979,,
1372,Star Trek VI: The Undiscovered Country,Action,3.345238095238096,1991,Klingons,
1372,Star Trek VI: The Undiscovered Country,Mystery,3.345238095238096,1991,Klingons,
1372,Star Trek VI: The Undiscovered Country,Sci-Fi,3.345238095238096,1991,Klingons,
1373,Star Trek V: The Final Frontier,Action,2.6666666666666665,1989,,
1373,Star Trek V: The Final Frontier,Sci-Fi,2.6666666666666665,1989,,
1374,Star Trek II: The Wrath of Khan,Action,3.766129032258065,1982,Captain Kirk,
1374,Star Trek II: The Wrath of Khan,Adventure,3.766129032258065,1982,Captain Kirk,
1374,Star Trek II: The Wrath of Khan,Sci-Fi,3.766129032258065,1982,Captain Kirk,
1374,Star Trek II: The Wrath of Khan,Thriller,3.766129032258065,1982,Captain Kirk,
1375,Star Trek III: The Search for Spock,Action,3.261904761904762,1984,,
1375,Star Trek III: The Search for Spock,Adventure,3.261904761904762,1984,,
1375,Star Trek III: The Search for Spock,Sci-Fi,3.261904761904762,1984,,
1376,Star Trek IV: The Voyage Home,Adventure,3.476744186046512,1986,whales,
1376,Star Trek IV: The Voyage Home,Comedy,3.476744186046512,1986,whales,
1376,Star Trek IV: The Voyage Home,Sci-Fi,3.476744186046512,1986,whales,
1377,Batman Returns,Action,3.025,1992,superhero,
1377,Batman Returns,Crime,3.025,1992,superhero,
1378,Young Guns,Action,3.1,1988,,
1378,Young Guns,Comedy,3.1,1988,,
1378,Young Guns,Western,3.1,1988,,
1379,Young Guns II,Action,3.0,1990,,
1379,Young Guns II,Western,3.0,1990,,
1380,Grease,Comedy,3.139705882352941,1978,high school,"Classic Movies, Comedies, Music & Musicals"
1380,Grease,Musical,3.139705882352941,1978,high school,"Classic Movies, Comedies, Music & Musicals"
1380,Grease,Romance,3.139705882352941,1978,high school,"Classic Movies, Comedies, Music & Musicals"
1381,Grease 2,Comedy,2.0789473684210527,1982,high school,
1381,Grease 2,Musical,2.0789473684210527,1982,high school,
1381,Grease 2,Romance,2.0789473684210527,1982,high school,
1382,Marked for Death,Action,1.875,1990,,
1382,Marked for Death,Drama,1.875,1990,,
1385,Under Siege,Action,2.8541666666666665,1992,,Action & Adventure
1385,Under Siege,Drama,2.8541666666666665,1992,,Action & Adventure
1385,Under Siege,Thriller,2.8541666666666665,1992,,Action & Adventure
1387,Jaws,Action,4.0054945054945055,1975,Shark,
1387,Jaws,Horror,4.0054945054945055,1975,Shark,
1388,Jaws 2,Horror,2.617647058823529,1978,,"Dramas, Horror Movies, Thrillers"
1388,Jaws 2,Thriller,2.617647058823529,1978,,"Dramas, Horror Movies, Thrillers"
1389,Jaws 3-D,Action,1.4166666666666667,1983,shark,
1389,Jaws 3-D,Horror,1.4166666666666667,1983,shark,
1390,My Fellow Americans,Comedy,2.6666666666666665,1996,,
1391,Mars Attacks!,Action,3.0930232558139537,1996,,"Comedies, Cult Movies, Sci-Fi & Fantasy"
1391,Mars Attacks!,Comedy,3.0930232558139537,1996,,"Comedies, Cult Movies, Sci-Fi & Fantasy"
1391,Mars Attacks!,Sci-Fi,3.0930232558139537,1996,,"Comedies, Cult Movies, Sci-Fi & Fantasy"
1392,Citizen Ruth,Comedy,4.125,1996,,
1392,Citizen Ruth,Drama,4.125,1996,,
1393,Jerry Maguire,Drama,3.594117647058824,1996,sports,
1393,Jerry Maguire,Romance,3.594117647058824,1996,sports,
1394,Raising Arizona,Comedy,3.9913793103448274,1987,Coen Brothers,
1395,Tin Men,Comedy,3.0,1987,,
1395,Tin Men,Drama,3.0,1987,,
1396,Sneakers,Action,3.4782608695652173,1992,spying,
1396,Sneakers,Comedy,3.4782608695652173,1992,spying,
1396,Sneakers,Crime,3.4782608695652173,1992,spying,
1396,Sneakers,Drama,3.4782608695652173,1992,spying,
1396,Sneakers,Sci-Fi,3.4782608695652173,1992,spying,
1397,Bastard Out of Carolina,Drama,4.0,1996,,
1398,In Love and War,Romance,2.5,1996,Hemingway,
1398,In Love and War,War,2.5,1996,Hemingway,
1399,Marvin's Room,Drama,3.1,1996,,
1401,Ghosts of Mississippi,Drama,3.333333333333333,1996,,
1405,Beavis and Butt-Head Do America,Adventure,2.935483870967742,1996,,
1405,Beavis and Butt-Head Do America,Animation,2.935483870967742,1996,,
1405,Beavis and Butt-Head Do America,Comedy,2.935483870967742,1996,,
1405,Beavis and Butt-Head Do America,Crime,2.935483870967742,1996,,
1406,La Cérémonie,Crime,4.5,1995,,
1406,La Cérémonie,Drama,4.5,1995,,
1406,La Cérémonie,Mystery,4.5,1995,,
1406,La Cérémonie,Thriller,4.5,1995,,
1407,Scream,Comedy,3.2,1996,slasher,"Crime TV Shows, TV Horror, TV Mysteries"
1407,Scream,Horror,3.2,1996,slasher,"Crime TV Shows, TV Horror, TV Mysteries"
1407,Scream,Mystery,3.2,1996,slasher,"Crime TV Shows, TV Horror, TV Mysteries"
1407,Scream,Thriller,3.2,1996,slasher,"Crime TV Shows, TV Horror, TV Mysteries"
1408,"Last of the Mohicans, The",Action,3.8333333333333335,1992,Hawkeye,
1408,"Last of the Mohicans, The",Romance,3.8333333333333335,1992,Hawkeye,
1408,"Last of the Mohicans, The",War,3.8333333333333335,1992,Hawkeye,
1408,"Last of the Mohicans, The",Western,3.8333333333333335,1992,Hawkeye,
1409,Michael,Comedy,2.5,1996,,"Dramas, Independent Movies, International Movies"
1409,Michael,Drama,2.5,1996,,"Dramas, Independent Movies, International Movies"
1409,Michael,Fantasy,2.5,1996,,"Dramas, Independent Movies, International Movies"
1409,Michael,Romance,2.5,1996,,"Dramas, Independent Movies, International Movies"
1411,Hamlet,Crime,4.0,1996,Shakespeare,
1411,Hamlet,Drama,4.0,1996,Shakespeare,
1411,Hamlet,Romance,4.0,1996,Shakespeare,
1412,Some Mother's Son,Drama,3.5,1996,,
1413,"Whole Wide World, The",Drama,4.25,1996,Conan,
1414,Mother,Comedy,3.0,1996,,
1415,"Thieves (Voleurs, Les)",Crime,2.5,1996,,
1415,"Thieves (Voleurs, Les)",Drama,2.5,1996,,
1415,"Thieves (Voleurs, Les)",Romance,2.5,1996,,
1416,Evita,Drama,3.4166666666666665,1996,Andrew Lloyd Weber,
1416,Evita,Musical,3.4166666666666665,1996,Andrew Lloyd Weber,
1417,"Portrait of a Lady, The",Drama,3.25,1996,,
1419,Walkabout,Adventure,4.25,1971,,
1419,Walkabout,Drama,4.25,1971,,
1422,Murder at 1600,Crime,2.75,1997,,
1422,Murder at 1600,Drama,2.75,1997,,
1422,Murder at 1600,Mystery,2.75,1997,,
1422,Murder at 1600,Thriller,2.75,1997,,
1423,Hearts and Minds,Drama,4.0,1996,In Netflix queue,
1425,Fierce Creatures,Comedy,3.0,1997,,
1426,Zeus and Roxanne,Children,1.0,1997,,
1427,Turbulence,Action,1.0,1997,,
1427,Turbulence,Thriller,1.0,1997,,
1428,Angel Baby,Drama,3.0,1995,,
1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo),Action,3.575,1996,,
1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo),Adventure,3.575,1996,,
1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo),Comedy,3.575,1996,,
1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo),Thriller,3.575,1996,,
1430,Underworld,Comedy,3.0,1996,,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy"
1430,Underworld,Thriller,3.0,1996,,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy"
1431,Beverly Hills Ninja,Action,2.46875,1997,,"Action & Adventure, Comedies"
1431,Beverly Hills Ninja,Comedy,2.46875,1997,,"Action & Adventure, Comedies"
1432,Metro,Action,2.7142857142857144,1997,,"Dramas, International Movies, Thrillers"
1432,Metro,Comedy,2.7142857142857144,1997,,"Dramas, International Movies, Thrillers"
1432,Metro,Crime,2.7142857142857144,1997,,"Dramas, International Movies, Thrillers"
1432,Metro,Drama,2.7142857142857144,1997,,"Dramas, International Movies, Thrillers"
1432,Metro,Thriller,2.7142857142857144,1997,,"Dramas, International Movies, Thrillers"
1437,"Cement Garden, The",Drama,4.25,1993,,
1438,Dante's Peak,Action,2.625,1997,,Action & Adventure
1438,Dante's Peak,Thriller,2.625,1997,,Action & Adventure
1439,Meet Wally Sparks,Comedy,2.1666666666666665,1997,,
1440,Amos & Andrew,Comedy,1.5,1993,,
1441,Benny & Joon,Comedy,3.473684210526316,1993,mental illness,
1441,Benny & Joon,Romance,3.473684210526316,1993,mental illness,
1442,Prefontaine,Drama,3.5,1997,,
1445,McHale's Navy,Comedy,2.142857142857143,1997,,
1445,McHale's Navy,War,2.142857142857143,1997,,
1446,Kolya (Kolja),Comedy,4.428571428571429,1996,In Netflix queue,
1446,Kolya (Kolja),Drama,4.428571428571429,1996,In Netflix queue,
1447,Gridlock'd,Crime,3.375,1997,,
1449,Waiting for Guffman,Comedy,3.875,1996,mockumentary,
1453,"Beautician and the Beast, The",Comedy,1.8333333333333333,1997,,
1453,"Beautician and the Beast, The",Romance,1.8333333333333333,1997,,
1454,SubUrbia,Comedy,3.75,1997,,
1454,SubUrbia,Drama,3.75,1997,,
1456,"Pest, The",Comedy,2.0,1997,,
1457,Fools Rush In,Comedy,3.083333333333333,1997,,"Comedies, Romantic Movies"
1457,Fools Rush In,Drama,3.083333333333333,1997,,"Comedies, Romantic Movies"
1457,Fools Rush In,Romance,3.083333333333333,1997,,"Comedies, Romantic Movies"
1458,Touch,Drama,4.0,1997,,
1458,Touch,Fantasy,4.0,1997,,
1458,Touch,Romance,4.0,1997,,
1459,Absolute Power,Mystery,2.6666666666666665,1997,,
1459,Absolute Power,Thriller,2.6666666666666665,1997,,
1460,That Darn Cat,Children,3.25,1997,,
1460,That Darn Cat,Comedy,3.25,1997,,
1460,That Darn Cat,Mystery,3.25,1997,,
1461,Vegas Vacation (National Lampoon's Las Vegas Vacation),Comedy,2.3125,1997,,
1464,Lost Highway,Crime,3.264705882352941,1997,,
1464,Lost Highway,Drama,3.264705882352941,1997,,
1464,Lost Highway,Fantasy,3.264705882352941,1997,,
1464,Lost Highway,Film-Noir,3.264705882352941,1997,,
1464,Lost Highway,Mystery,3.264705882352941,1997,,
1464,Lost Highway,Romance,3.264705882352941,1997,,
1465,Rosewood,Action,3.333333333333333,1997,,
1465,Rosewood,Drama,3.333333333333333,1997,,
1466,Donnie Brasco,Crime,3.740384615384616,1997,Mafia,"Dramas, Thrillers"
1466,Donnie Brasco,Drama,3.740384615384616,1997,Mafia,"Dramas, Thrillers"
1468,Booty Call,Comedy,2.6,1997,,
1468,Booty Call,Romance,2.6,1997,,
1473,Best Men,Action,4.0,1997,,
1473,Best Men,Comedy,4.0,1997,,
1473,Best Men,Crime,4.0,1997,,
1473,Best Men,Drama,4.0,1997,,
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle),Children,2.136363636363636,1997,jungle,
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle),Comedy,2.136363636363636,1997,jungle,
1475,Kama Sutra: A Tale of Love,Romance,4.0,1996,,
1476,Private Parts,Comedy,3.5384615384615383,1997,,
1476,Private Parts,Drama,3.5384615384615383,1997,,
1477,Love Jones,Romance,4.0,1997,,"Comedies, Dramas, Independent Movies"
1479,"Saint, The",Action,3.216666666666667,1997,,
1479,"Saint, The",Romance,3.216666666666667,1997,,
1479,"Saint, The",Sci-Fi,3.216666666666667,1997,,
1479,"Saint, The",Thriller,3.216666666666667,1997,,
1480,Smilla's Sense of Snow,Drama,3.363636363636364,1997,,
1480,Smilla's Sense of Snow,Thriller,3.363636363636364,1997,,
1483,Crash,Drama,3.090909090909091,1996,,"Dramas, Independent Movies"
1483,Crash,Thriller,3.090909090909091,1996,,"Dramas, Independent Movies"
1484,"Daytrippers, The",Comedy,3.6666666666666665,1996,,
1484,"Daytrippers, The",Drama,3.6666666666666665,1996,,
1484,"Daytrippers, The",Mystery,3.6666666666666665,1996,,
1484,"Daytrippers, The",Romance,3.6666666666666665,1996,,
1485,Liar Liar,Comedy,3.033783783783784,1997,lawyer,
1487,Selena,Drama,3.0,1997,,
1487,Selena,Musical,3.0,1997,,
1488,"Devil's Own, The",Action,2.833333333333333,1997,,
1488,"Devil's Own, The",Drama,2.833333333333333,1997,,
1488,"Devil's Own, The",Thriller,2.833333333333333,1997,,
1489,Cats Don't Dance,Animation,3.0,1997,,
1489,Cats Don't Dance,Children,3.0,1997,,
1489,Cats Don't Dance,Musical,3.0,1997,,
1490,B*A*P*S,Comedy,1.5,1997,,
1493,Love and Other Catastrophes,Romance,3.5,1996,,
1495,Turbo: A Power Rangers Movie,Action,2.0,1997,,
1495,Turbo: A Power Rangers Movie,Adventure,2.0,1997,,
1495,Turbo: A Power Rangers Movie,Children,2.0,1997,,
1496,Anna Karenina,Drama,4.0,1997,Tolstoy,
1496,Anna Karenina,Romance,4.0,1997,Tolstoy,
1497,Double Team,Action,4.0,1997,,
1498,Inventing the Abbotts,Drama,3.0,1997,,
1498,Inventing the Abbotts,Romance,3.0,1997,,
1499,Anaconda,Action,1.9259259259259256,1997,,
1499,Anaconda,Adventure,1.9259259259259256,1997,,
1499,Anaconda,Thriller,1.9259259259259256,1997,,
1500,Grosse Pointe Blank,Comedy,3.610169491525424,1997,hit men,
1500,Grosse Pointe Blank,Crime,3.610169491525424,1997,hit men,
1500,Grosse Pointe Blank,Romance,3.610169491525424,1997,hit men,
1502,Kissed,Drama,2.5,1996,,
1502,Kissed,Romance,2.5,1996,,
1503,8 Heads in a Duffel Bag,Comedy,3.0,1997,,
1507,Paradise Road,Drama,3.5,1997,,
1507,Paradise Road,War,3.5,1997,,
1513,Romy and Michele's High School Reunion,Comedy,2.9655172413793105,1997,reunion,
1514,Temptress Moon (Feng Yue),Romance,3.0,1996,,
1515,Volcano,Action,2.1,1997,,
1515,Volcano,Drama,2.1,1997,,
1515,Volcano,Thriller,2.1,1997,,
1516,Children of the Revolution,Comedy,3.0,1996,,
1517,Austin Powers: International Man of Mystery,Action,3.535,1997,,Comedies
1517,Austin Powers: International Man of Mystery,Adventure,3.535,1997,,Comedies
1517,Austin Powers: International Man of Mystery,Comedy,3.535,1997,,Comedies
1518,Breakdown,Action,3.3461538461538463,1997,,
1518,Breakdown,Thriller,3.3461538461538463,1997,,
1519,Broken English,Drama,1.0,1996,,
1526,Fathers' Day,Comedy,1.0,1997,,
1527,"Fifth Element, The",Action,3.7456896551724137,1997,,
1527,"Fifth Element, The",Adventure,3.7456896551724137,1997,,
1527,"Fifth Element, The",Comedy,3.7456896551724137,1997,,
1527,"Fifth Element, The",Sci-Fi,3.7456896551724137,1997,,
1529,Nowhere,Comedy,3.333333333333333,1997,,
1529,Nowhere,Drama,3.333333333333333,1997,,
1533,"Promise, The (La promesse)",Drama,4.5,1996,,
1537,Shall We Dance? (Shall We Dansu?),Comedy,3.807692307692308,1996,ballroom dance,
1537,Shall We Dance? (Shall We Dansu?),Drama,3.807692307692308,1996,ballroom dance,
1537,Shall We Dance? (Shall We Dansu?),Romance,3.807692307692308,1996,ballroom dance,
1541,Addicted to Love,Comedy,2.7,1997,,
1541,Addicted to Love,Romance,2.7,1997,,
1542,Brassed Off,Comedy,3.7142857142857135,1996,In Netflix queue,
1542,Brassed Off,Drama,3.7142857142857135,1996,In Netflix queue,
1542,Brassed Off,Romance,3.7142857142857135,1996,In Netflix queue,
1544,"Lost World: Jurassic Park, The",Action,2.753731343283582,1997,dinosaurs,
1544,"Lost World: Jurassic Park, The",Adventure,2.753731343283582,1997,dinosaurs,
1544,"Lost World: Jurassic Park, The",Sci-Fi,2.753731343283582,1997,dinosaurs,
1544,"Lost World: Jurassic Park, The",Thriller,2.753731343283582,1997,dinosaurs,
1545,Ponette,Drama,4.5,1996,death,
1546,Schizopolis,Comedy,3.5,1996,,
1547,Shiloh,Children,3.25,1997,,
1547,Shiloh,Drama,3.25,1997,,
1549,Rough Magic,Drama,4.0,1995,,
1549,Rough Magic,Romance,4.0,1995,,
1550,Trial and Error,Comedy,2.25,1997,,
1550,Trial and Error,Romance,2.25,1997,,
1551,Buddy,Adventure,2.1666666666666665,1997,,
1551,Buddy,Children,2.1666666666666665,1997,,
1551,Buddy,Drama,2.1666666666666665,1997,,
1552,Con Air,Action,3.0338983050847457,1997,,
1552,Con Air,Adventure,3.0338983050847457,1997,,
1552,Con Air,Thriller,3.0338983050847457,1997,,
1554,"Pillow Book, The",Drama,2.4,1996,,
1554,"Pillow Book, The",Romance,2.4,1996,,
1556,Speed 2: Cruise Control,Action,1.605263157894737,1997,,
1556,Speed 2: Cruise Control,Romance,1.605263157894737,1997,,
1556,Speed 2: Cruise Control,Thriller,1.605263157894737,1997,,
1562,Batman & Robin,Action,2.2142857142857144,1997,,
1562,Batman & Robin,Adventure,2.2142857142857144,1997,,
1562,Batman & Robin,Fantasy,2.2142857142857144,1997,,
1562,Batman & Robin,Thriller,2.2142857142857144,1997,,
1564,For Roseanna (Roseanna's Grave),Comedy,4.0,1997,,
1564,For Roseanna (Roseanna's Grave),Drama,4.0,1997,,
1564,For Roseanna (Roseanna's Grave),Romance,4.0,1997,,
1565,Head Above Water,Comedy,4.0,1996,,
1565,Head Above Water,Thriller,4.0,1996,,
1566,Hercules,Adventure,3.4516129032258065,1997,,
