movieId,title,genre,release_year
4168,Get Over It,Comedy,2001
4168,Get Over It,Romance,2001
4171,Long Night's Journey Into Day,Documentary,2000
4174,Avalon,Drama,1990
4175,Gray's Anatomy,Comedy,1996
4175,Gray's Anatomy,Drama,1996
4178,Of Mice and Men,Drama,1939
4180,Reform School Girls,Action,1986
4180,Reform School Girls,Drama,1986
4181,Tapeheads,Comedy,1988
4184,"Bishop's Wife, The",Comedy,1947
4184,"Bishop's Wife, The",Drama,1947
4184,"Bishop's Wife, The",Romance,1947
4187,Lilies of the Field,Drama,1963
4189,"Greatest Story Ever Told, The",Drama,1965
4190,Elmer Gantry,Drama,1960
4191,Alfie,Comedy,1966
4191,Alfie,Drama,1966
4191,Alfie,Romance,1966
4193,"Fantasticks, The",Musical,1995
4194,I Know Where I'm Going!,Drama,1945
4194,I Know Where I'm Going!,Romance,1945
4194,I Know Where I'm Going!,War,1945
4195,"Abominable Dr. Phibes, The",Horror,1971
4195,"Abominable Dr. Phibes, The",Mystery,1971
4197,Real Life,Comedy,1979
4198,Battle Beyond the Stars,Sci-Fi,1980
4200,Double Impact,Action,1991
4202,Fuzz,Drama,1972
4203,Harley Davidson and the Marlboro Man,Action,1991
4203,Harley Davidson and the Marlboro Man,Crime,1991
4203,Harley Davidson and the Marlboro Man,Drama,1991
4204,Losin' It,Comedy,1983
4205,Mermaids,Comedy,1990
4205,Mermaids,Drama,1990
4205,Mermaids,Romance,1990
4207,Navy Seals,Action,1990
4207,Navy Seals,Adventure,1990
4207,Navy Seals,War,1990
4210,Manhunter,Action,1986
4210,Manhunter,Crime,1986
4210,Manhunter,Drama,1986
4210,Manhunter,Horror,1986
4210,Manhunter,Thriller,1986
4211,Reversal of Fortune,Drama,1990
4212,Death on the Nile,Crime,1978
4212,Death on the Nile,Mystery,1978
4214,Revenge of the Nerds,Comedy,1984
4215,Revenge of the Nerds II: Nerds in Paradise,Comedy,1987
4217,4 Little Girls,Documentary,1997
4218,River's Edge,Crime,1986
4218,River's Edge,Drama,1986
4219,Girls Just Want to Have Fun,Comedy,1985
4220,"Longest Yard, The",Comedy,1974
4221,Necessary Roughness,Comedy,1991
4223,Enemy at the Gates,Drama,2001
4223,Enemy at the Gates,War,2001
4224,Exit Wounds,Action,2001
4224,Exit Wounds,Thriller,2001
4225,"Dish, The",Comedy,2001
4226,Memento,Mystery,2000
4226,Memento,Thriller,2000
4228,Heartbreakers,Comedy,2001
4228,Heartbreakers,Crime,2001
4228,Heartbreakers,Romance,2001
4229,Say It Isn't So,Comedy,2001
4229,Say It Isn't So,Romance,2001
4231,Someone Like You,Comedy,2001
4231,Someone Like You,Romance,2001
4232,Spy Kids,Action,2001
4232,Spy Kids,Adventure,2001
4232,Spy Kids,Children,2001
4232,Spy Kids,Comedy,2001
4233,Tomcats,Comedy,2001
4234,"Tailor of Panama, The",Drama,2001
4234,"Tailor of Panama, The",Thriller,2001
4235,Amores Perros (Love's a Bitch),Drama,2000
4235,Amores Perros (Love's a Bitch),Thriller,2000
4236,Keep the River on Your Right: A Modern Cannibal Tale,Documentary,2000
4237,"Gleaners & I, The (Les glaneurs et la glaneuse)",Documentary,2000
4238,Along Came a Spider,Action,2001
4238,Along Came a Spider,Crime,2001
4238,Along Came a Spider,Mystery,2001
4238,Along Came a Spider,Thriller,2001
4239,Blow,Crime,2001
4239,Blow,Drama,2001
4240,Just Visiting,Comedy,2001
4240,Just Visiting,Fantasy,2001
4241,Pokémon 3: The Movie,Animation,2001
4241,Pokémon 3: The Movie,Children,2001
4242,Beautiful Creatures,Comedy,2000
4242,Beautiful Creatures,Crime,2000
4242,Beautiful Creatures,Drama,2000
4242,Beautiful Creatures,Thriller,2000
4243,Brigham City,Crime,2001
4243,Brigham City,Drama,2001
4243,Brigham City,Mystery,2001
4246,Bridget Jones's Diary,Comedy,2001
4246,Bridget Jones's Diary,Drama,2001
4246,Bridget Jones's Diary,Romance,2001
4247,Joe Dirt,Adventure,2001
4247,Joe Dirt,Comedy,2001
4247,Joe Dirt,Mystery,2001
4247,Joe Dirt,Romance,2001
4248,Josie and the Pussycats,Comedy,2001
4251,Chopper,Drama,2000
4251,Chopper,Thriller,2000
4252,"Circle, The (Dayereh)",Drama,2000
4254,Crocodile Dundee in Los Angeles,Comedy,2001
4254,Crocodile Dundee in Los Angeles,Drama,2001
4255,Freddy Got Fingered,Comedy,2001
4256,"Center of the World, The",Drama,2001
4259,"Luzhin Defence, The",Drama,2000
4259,"Luzhin Defence, The",Romance,2000
4260,"Visit, The",Drama,2000
4262,Scarface,Action,1983
4262,Scarface,Crime,1983
4262,Scarface,Drama,1983
4263,Days of Wine and Roses,Drama,1962
4265,Driven,Action,2001
4265,Driven,Thriller,2001
4267,One Night at McCool's,Comedy,2001
4268,Town & Country,Comedy,2001
4270,"Mummy Returns, The",Action,2001
4270,"Mummy Returns, The",Adventure,2001
4270,"Mummy Returns, The",Comedy,2001
4270,"Mummy Returns, The",Thriller,2001
4273,Under the Sand,Drama,2000
4275,Krull,Action,1983
4275,Krull,Adventure,1983
4275,Krull,Fantasy,1983
4275,Krull,Sci-Fi,1983
4276,Lost in America,Comedy,1985
4278,Triumph of the Will (Triumph des Willens),Documentary,1934
4280,"World According to Garp, The",Comedy,1982
4280,"World According to Garp, The",Drama,1982
4280,"World According to Garp, The",Romance,1982
4282,Fellini Satyricon,Drama,1969
4282,Fellini Satyricon,Fantasy,1969
4284,Frankie and Johnny,Comedy,1966
4285,Frankie and Johnny,Comedy,1991
4285,Frankie and Johnny,Romance,1991
4289,"City of Women, The (Città delle donne, La)",Comedy,1980
4289,"City of Women, The (Città delle donne, La)",Drama,1980
4290,For the Boys,Comedy,1991
4290,For the Boys,Drama,1991
4290,For the Boys,Musical,1991
4291,Nine to Five (a.k.a. 9 to 5),Comedy,1980
4291,Nine to Five (a.k.a. 9 to 5),Crime,1980
4292,Norma Rae,Drama,1979
4293,Summer Rental,Comedy,1985
4294,"5,000 Fingers of Dr. T, The",Children,1953
4294,"5,000 Fingers of Dr. T, The",Fantasy,1953
4294,"5,000 Fingers of Dr. T, The",Musical,1953
4296,Love Story,Drama,1970
4296,Love Story,Romance,1970
4297,Pelle the Conqueror (Pelle erobreren),Drama,1987
4298,Rififi (Du rififi chez les hommes),Crime,1955
4298,Rififi (Du rififi chez les hommes),Film-Noir,1955
4298,Rififi (Du rififi chez les hommes),Thriller,1955
4299,"Knight's Tale, A",Action,2001
4299,"Knight's Tale, A",Comedy,2001
4299,"Knight's Tale, A",Romance,2001
4300,Bread and Roses,Drama,2000
4304,Startup.com,Documentary,2001
4305,Angel Eyes,Romance,2001
4305,Angel Eyes,Thriller,2001
4306,Shrek,Adventure,2001
4306,Shrek,Animation,2001
4306,Shrek,Children,2001
4306,Shrek,Comedy,2001
4306,Shrek,Fantasy,2001
4306,Shrek,Romance,2001
4307,"Fast Food, Fast Women",Comedy,2000
4307,"Fast Food, Fast Women",Romance,2000
4308,Moulin Rouge,Drama,2001
4308,Moulin Rouge,Musical,2001
4308,Moulin Rouge,Romance,2001
4310,Pearl Harbor,Action,2001
4310,Pearl Harbor,Drama,2001
4310,Pearl Harbor,Romance,2001
4310,Pearl Harbor,War,2001
4312,Himalaya (Himalaya - l'enfance d'un chef),Adventure,1999
4312,Himalaya (Himalaya - l'enfance d'un chef),Drama,1999
4313,"Man Who Cried, The",Drama,2000
4316,Ice Castles,Drama,1978
4317,Love Potion #9,Comedy,1992
4317,Love Potion #9,Romance,1992
4321,City Slickers,Comedy,1991
4321,City Slickers,Western,1991
4322,Eight Men Out,Drama,1988
4323,"Horse Soldiers, The",Adventure,1959
4323,"Horse Soldiers, The",War,1959
4323,"Horse Soldiers, The",Western,1959
4325,"Night, The (Notte, La)",Drama,1960
4326,Mississippi Burning,Crime,1988
4326,Mississippi Burning,Drama,1988
4326,Mississippi Burning,Thriller,1988
4327,"Magnificent Seven, The",Adventure,1960
4327,"Magnificent Seven, The",Western,1960
4329,Rio Bravo,Western,1959
4333,Throw Momma from the Train,Comedy,1987
4333,Throw Momma from the Train,Crime,1987
4334,Yi Yi,Drama,2000
4337,"Sand Pebbles, The",Drama,1966
4337,"Sand Pebbles, The",Romance,1966
4337,"Sand Pebbles, The",War,1966
4338,Twelve O'Clock High,Drama,1949
4338,Twelve O'Clock High,War,1949
4339,Von Ryan's Express,Action,1965
4339,Von Ryan's Express,Adventure,1965
4339,Von Ryan's Express,Drama,1965
4339,Von Ryan's Express,War,1965
4340,"Animal, The",Comedy,2001
4342,Big Eden,Drama,2000
4342,Big Eden,Romance,2000
4343,Evolution,Comedy,2001
4343,Evolution,Sci-Fi,2001
4344,Swordfish,Action,2001
4344,Swordfish,Crime,2001
4344,Swordfish,Drama,2001
4345,"Anniversary Party, The",Drama,2001
4347,Divided We Fall (Musíme si pomáhat),Comedy,2000
4347,Divided We Fall (Musíme si pomáhat),Drama,2000
4349,Catch-22,Comedy,1970
4349,Catch-22,War,1970
4350,Forgotten Silver,Comedy,1996
4350,Forgotten Silver,Documentary,1996
4351,Point Break,Action,1991
4351,Point Break,Crime,1991
4351,Point Break,Thriller,1991
4353,Uncommon Valor,Action,1983
4353,Uncommon Valor,War,1983
4354,Unlawful Entry,Crime,1992
4354,Unlawful Entry,Thriller,1992
4355,Youngblood,Action,1986
4355,Youngblood,Drama,1986
4356,Gentlemen Prefer Blondes,Comedy,1953
4356,Gentlemen Prefer Blondes,Musical,1953
4356,Gentlemen Prefer Blondes,Romance,1953
4357,How to Marry a Millionaire,Comedy,1953
4357,How to Marry a Millionaire,Drama,1953
4357,How to Marry a Millionaire,Romance,1953
4359,"Seven Year Itch, The",Comedy,1955
4361,Tootsie,Comedy,1982
4361,Tootsie,Romance,1982
4366,Atlantis: The Lost Empire,Adventure,2001
4366,Atlantis: The Lost Empire,Animation,2001
4366,Atlantis: The Lost Empire,Children,2001
4366,Atlantis: The Lost Empire,Fantasy,2001
4367,Lara Croft: Tomb Raider,Action,2001
4367,Lara Croft: Tomb Raider,Adventure,2001
4368,Dr. Dolittle 2,Comedy,2001
4369,"Fast and the Furious, The",Action,2001
4369,"Fast and the Furious, The",Crime,2001
4369,"Fast and the Furious, The",Thriller,2001
4370,A.I. Artificial Intelligence,Adventure,2001
4370,A.I. Artificial Intelligence,Drama,2001
4370,A.I. Artificial Intelligence,Sci-Fi,2001
4371,Baby Boy,Crime,2001
4371,Baby Boy,Drama,2001
4372,Crazy/Beautiful,Drama,2001
4372,Crazy/Beautiful,Romance,2001
4373,Pootie Tang,Comedy,2001
4374,Let It Snow,Comedy,1999
4374,Let It Snow,Romance,1999
4378,Sexy Beast,Crime,2000
4378,Sexy Beast,Drama,2000
4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der)",Drama,2000
4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der)",Romance,2000
4381,"Closet, The (Placard, Le)",Comedy,2001
4383,"Crimson Rivers, The (Rivières pourpres, Les)",Crime,2000
4383,"Crimson Rivers, The (Rivières pourpres, Les)",Drama,2000
4383,"Crimson Rivers, The (Rivières pourpres, Les)",Mystery,2000
4383,"Crimson Rivers, The (Rivières pourpres, Les)",Thriller,2000
4384,Lumumba,Drama,2000
4386,Cats & Dogs,Children,2001
4386,Cats & Dogs,Comedy,2001
4387,Kiss of the Dragon,Action,2001
4388,Scary Movie 2,Comedy,2001
4389,Lost and Delirious,Drama,2001
4390,Rape Me (Baise-moi),Crime,2000
4390,Rape Me (Baise-moi),Drama,2000
4390,Rape Me (Baise-moi),Thriller,2000
4392,Alice,Comedy,1990
4392,Alice,Drama,1990
4392,Alice,Fantasy,1990
4392,Alice,Romance,1990
4393,Another Woman,Drama,1988
4394,Beach Blanket Bingo,Comedy,1965
4394,Beach Blanket Bingo,Musical,1965
4395,Big Deal on Madonna Street (I Soliti Ignoti),Comedy,1958
4395,Big Deal on Madonna Street (I Soliti Ignoti),Crime,1958
4396,"Cannonball Run, The",Action,1981
4396,"Cannonball Run, The",Comedy,1981
4397,Cannonball Run II,Action,1984
4397,Cannonball Run II,Comedy,1984
4399,"Diary of a Chambermaid (Journal d'une femme de chambre, Le)",Comedy,1964
4399,"Diary of a Chambermaid (Journal d'une femme de chambre, Le)",Drama,1964
4402,Dr. Goldfoot and the Bikini Machine,Comedy,1965
4403,"Fall of the House of Usher, The (House of Usher)",Horror,1960
4404,Faust,Drama,1926
4404,Faust,Fantasy,1926
4404,Faust,Horror,1926
4406,"Man Who Shot Liberty Valance, The",Crime,1962
4406,"Man Who Shot Liberty Valance, The",Drama,1962
4406,"Man Who Shot Liberty Valance, The",Western,1962
4407,Salvador,Drama,1986
4407,Salvador,Thriller,1986
4407,Salvador,War,1986
4408,September,Drama,1987
4409,Shadows and Fog,Comedy,1991
4409,Shadows and Fog,Drama,1991
4409,Shadows and Fog,Mystery,1991
4409,Shadows and Fog,Thriller,1991
4410,Something Wild,Comedy,1986
4410,Something Wild,Crime,1986
4410,Something Wild,Drama,1986
4412,"Thing with Two Heads, The",Comedy,1972
4412,"Thing with Two Heads, The",Horror,1972
4412,"Thing with Two Heads, The",Sci-Fi,1972
4419,All That Heaven Allows,Drama,1955
4419,All That Heaven Allows,Romance,1955
4420,"Barefoot Contessa, The",Drama,1954
4422,Cries and Whispers (Viskningar och rop),Drama,1972
4424,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il)",Drama,1970
4426,Kiss Me Deadly,Film-Noir,1955
4427,"Lion in Winter, The",Drama,1968
4428,"Misfits, The",Comedy,1961
4428,"Misfits, The",Drama,1961
4428,"Misfits, The",Romance,1961
4428,"Misfits, The",Western,1961
4429,Moby Dick,Drama,1956
4432,Sweet Smell of Success,Drama,1957
4432,Sweet Smell of Success,Film-Noir,1957
4433,Written on the Wind,Drama,1956
4434,"10th Victim, The (La decima vittima)",Action,1965
4434,"10th Victim, The (La decima vittima)",Comedy,1965
4434,"10th Victim, The (La decima vittima)",Sci-Fi,1965
4434,"10th Victim, The (La decima vittima)",Thriller,1965
4436,Obsession,Mystery,1976
4436,Obsession,Thriller,1976
4437,Suspiria,Horror,1977
4438,"Fist of Fury (Chinese Connection, The) (Jing wu men)",Action,1972
4438,"Fist of Fury (Chinese Connection, The) (Jing wu men)",Drama,1972
4438,"Fist of Fury (Chinese Connection, The) (Jing wu men)",Romance,1972
4438,"Fist of Fury (Chinese Connection, The) (Jing wu men)",Thriller,1972
4439,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo),Drama,1981
4440,"Big Boss, The (Fists of Fury) (Tang shan da xiong)",Action,1971
4440,"Big Boss, The (Fists of Fury) (Tang shan da xiong)",Thriller,1971
4441,Game of Death,Action,1978
4442,"Last Dragon, The",Action,1985
4442,"Last Dragon, The",Comedy,1985
4442,"Last Dragon, The",Drama,1985
4443,Outland,Action,1981
4443,Outland,Sci-Fi,1981
4443,Outland,Thriller,1981
4444,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang)",Action,1972
4444,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang)",Crime,1972
4445,T-Rex: Back to the Cretaceous,Adventure,1998
4445,T-Rex: Back to the Cretaceous,Documentary,1998
4445,T-Rex: Back to the Cretaceous,IMAX,1998
4446,Final Fantasy: The Spirits Within,Adventure,2001
4446,Final Fantasy: The Spirits Within,Animation,2001
4446,Final Fantasy: The Spirits Within,Fantasy,2001
4446,Final Fantasy: The Spirits Within,Sci-Fi,2001
4447,Legally Blonde,Comedy,2001
4447,Legally Blonde,Romance,2001
4448,"Score, The",Action,2001
4448,"Score, The",Drama,2001
4449,Adanggaman,Drama,2000
4450,Bully,Crime,2001
4450,Bully,Drama,2001
4450,Bully,Thriller,2001
4451,Jump Tomorrow,Comedy,2001
4451,Jump Tomorrow,Drama,2001
4451,Jump Tomorrow,Romance,2001
4452,Made,Comedy,2001
4453,Michael Jordan to the Max,Documentary,2000
4453,Michael Jordan to the Max,IMAX,2000
4454,More,Animation,1998
4454,More,Drama,1998
4454,More,Sci-Fi,1998
4454,More,IMAX,1998
4458,Africa: The Serengeti,Documentary,1994
4458,Africa: The Serengeti,IMAX,1994
4459,Alaska: Spirit of the Wild,Documentary,1997
4459,Alaska: Spirit of the Wild,IMAX,1997
4462,18 Again!,Comedy,1988
4462,18 Again!,Fantasy,1988
4463,1969,Drama,1988
4463,1969,War,1988
4464,"Accidental Tourist, The",Comedy,1988
4464,"Accidental Tourist, The",Drama,1988
4464,"Accidental Tourist, The",Romance,1988
4465,"Accused, The",Drama,1988
4466,Above the Law,Action,1988
4466,Above the Law,Crime,1988
4466,Above the Law,Drama,1988
4467,"Adventures of Baron Munchausen, The",Adventure,1988
4467,"Adventures of Baron Munchausen, The",Comedy,1988
4467,"Adventures of Baron Munchausen, The",Fantasy,1988
4470,Ariel,Drama,1988
4471,Arthur 2: On the Rocks,Comedy,1988
4471,Arthur 2: On the Rocks,Romance,1988
4473,Bat*21,Drama,1988
4473,Bat*21,War,1988
4474,Beaches,Comedy,1988
4474,Beaches,Drama,1988
4474,Beaches,Musical,1988
4475,"Beast of War, The (Beast, The)",Drama,1988
4475,"Beast of War, The (Beast, The)",War,1988
4476,Big Business,Comedy,1988
4477,Big Top Pee-Wee,Adventure,1988
4477,Big Top Pee-Wee,Children,1988
4477,Big Top Pee-Wee,Comedy,1988
4478,Biloxi Blues,Comedy,1988
4478,Biloxi Blues,Drama,1988
4480,"Blob, The",Horror,1988
4480,"Blob, The",Sci-Fi,1988
4482,"Bright Lights, Big City",Drama,1988
4483,Caddyshack II,Comedy,1988
4484,Camille Claudel,Drama,1988
4487,Cocktail,Drama,1988
4487,Cocktail,Romance,1988
4488,Colors,Action,1988
4488,Colors,Crime,1988
4488,Colors,Drama,1988
4489,Coming to America,Comedy,1988
4489,Coming to America,Romance,1988
4490,"Couch Trip, The",Comedy,1988
4492,Critters,Comedy,1986
4492,Critters,Sci-Fi,1986
4495,Crossing Delancey,Comedy,1988
4495,Crossing Delancey,Romance,1988
4496,D.O.A.,Film-Noir,1988
4496,D.O.A.,Mystery,1988
4496,D.O.A.,Thriller,1988
4497,Dead Heat,Action,1988
4497,Dead Heat,Comedy,1988
4497,Dead Heat,Horror,1988
4497,Dead Heat,Sci-Fi,1988
4498,"Dead Pool, The",Action,1988
4498,"Dead Pool, The",Crime,1988
4498,"Dead Pool, The",Thriller,1988
4499,Dirty Rotten Scoundrels,Comedy,1988
4500,Drowning by Numbers,Comedy,1988
4500,Drowning by Numbers,Drama,1988
4502,Ernest Saves Christmas,Children,1988
4502,Ernest Saves Christmas,Comedy,1988
4504,Feds,Comedy,1988
4505,For Keeps,Drama,1988
4505,For Keeps,Romance,1988
4506,Frantic,Crime,1988
4506,Frantic,Mystery,1988
4506,Frantic,Thriller,1988
4508,Gorillas in the Mist,Drama,1988
4509,"Great Outdoors, The",Comedy,1988
4511,High Spirits,Comedy,1988
4516,Johnny Be Good,Comedy,1988
4517,Lady in White (a.k.a. The Mystery of the Lady in White),Horror,1988
4517,Lady in White (a.k.a. The Mystery of the Lady in White),Mystery,1988
4517,Lady in White (a.k.a. The Mystery of the Lady in White),Thriller,1988
4518,The Lair of the White Worm,Comedy,1988
4518,The Lair of the White Worm,Horror,1988
4519,"Land Before Time, The",Adventure,1988
4519,"Land Before Time, The",Animation,1988
4519,"Land Before Time, The",Children,1988
4519,"Land Before Time, The",Fantasy,1988
4520,License to Drive,Comedy,1988
4521,Little Nikita,Drama,1988
4522,Masquerade,Mystery,1988
4522,Masquerade,Romance,1988
4522,Masquerade,Thriller,1988
4523,Milagro Beanfield War,Comedy,1988
4523,Milagro Beanfield War,Drama,1988
4523,Milagro Beanfield War,Fantasy,1988
4524,Moon Over Parador,Comedy,1988
4526,My Stepmother Is an Alien,Comedy,1988
4526,My Stepmother Is an Alien,Romance,1988
4526,My Stepmother Is an Alien,Sci-Fi,1988
4527,"Night in the Life of Jimmy Reardon, A",Comedy,1988
4527,"Night in the Life of Jimmy Reardon, A",Romance,1988
4529,Bagdad Cafe (Out of Rosenheim),Comedy,1987
4529,Bagdad Cafe (Out of Rosenheim),Drama,1987
4531,Red Heat,Action,1988
4533,"Return of the Living Dead, The",Comedy,1985
4533,"Return of the Living Dead, The",Horror,1985
4533,"Return of the Living Dead, The",Sci-Fi,1985
4534,Return to Snowy River (a.k.a. The Man From Snowy River II),Adventure,1988
4534,Return to Snowy River (a.k.a. The Man From Snowy River II),Drama,1988
4534,Return to Snowy River (a.k.a. The Man From Snowy River II),Western,1988
4535,"Man from Snowy River, The",Drama,1982
4535,"Man from Snowy River, The",Romance,1982
4535,"Man from Snowy River, The",Western,1982
4537,Running on Empty,Drama,1988
4541,"Serpent and the Rainbow, The",Horror,1988
4544,Short Circuit 2,Comedy,1988
4544,Short Circuit 2,Sci-Fi,1988
4545,Short Circuit,Comedy,1986
4545,Short Circuit,Sci-Fi,1986
4546,"Vanishing, The (Spoorloos)",Drama,1988
4546,"Vanishing, The (Spoorloos)",Thriller,1988
4552,"Tetsuo, the Ironman (Tetsuo)",Action,1988
4552,"Tetsuo, the Ironman (Tetsuo)",Horror,1988
4552,"Tetsuo, the Ironman (Tetsuo)",Sci-Fi,1988
4552,"Tetsuo, the Ironman (Tetsuo)",Thriller,1988
4553,They Live,Action,1988
4553,They Live,Sci-Fi,1988
4553,They Live,Thriller,1988
4557,Tucker: The Man and His Dream,Drama,1988
4558,Twins,Comedy,1988
4562,Without a Clue,Comedy,1988
4562,Without a Clue,Mystery,1988
4563,Young Einstein,Comedy,1988
4564,Always,Drama,1989
4564,Always,Fantasy,1989
4564,Always,Romance,1989
4565,American Ninja,Action,1985
4565,American Ninja,Adventure,1985
4568,Best of the Best,Action,1989
4571,Bill & Ted's Excellent Adventure,Adventure,1989
4571,Bill & Ted's Excellent Adventure,Comedy,1989
4571,Bill & Ted's Excellent Adventure,Sci-Fi,1989
4572,Black Rain,Action,1989
4572,Black Rain,Crime,1989
4572,Black Rain,Drama,1989
4573,Blaze,Comedy,1989
4573,Blaze,Drama,1989
4574,Blind Fury,Action,1989
4574,Blind Fury,Thriller,1989
4577,Casualties of War,Drama,1989
4577,Casualties of War,War,1989
4578,Chances Are,Comedy,1989
4578,Chances Are,Romance,1989
4580,Cyborg,Action,1989
4580,Cyborg,Sci-Fi,1989
4581,Dad,Drama,1989
4583,Disorganized Crime,Action,1989
4583,Disorganized Crime,Comedy,1989
4584,Dream a Little Dream,Comedy,1989
4584,Dream a Little Dream,Drama,1989
4584,Dream a Little Dream,Romance,1989
4585,"Dream Team, The",Comedy,1989
4587,Earth Girls Are Easy,Comedy,1988
4587,Earth Girls Are Easy,Musical,1988
4587,Earth Girls Are Easy,Sci-Fi,1988
4589,Eddie and the Cruisers,Drama,1983
4589,Eddie and the Cruisers,Musical,1983
4589,Eddie and the Cruisers,Mystery,1983
4591,Erik the Viking,Adventure,1989
4591,Erik the Viking,Comedy,1989
4591,Erik the Viking,Fantasy,1989
4593,Family Business,Comedy,1989
4594,Farewell to the King,Action,1989
4594,Farewell to the King,War,1989
4595,Fat Man and Little Boy,Drama,1989
4597,Gleaming the Cube,Action,1989
4597,Gleaming the Cube,Drama,1989
4597,Gleaming the Cube,Mystery,1989
4599,Great Balls of Fire!,Drama,1989
4600,Gross Anatomy (a.k.a. A Cut Above),Comedy,1989
4600,Gross Anatomy (a.k.a. A Cut Above),Drama,1989
4602,Harlem Nights,Comedy,1989
4602,Harlem Nights,Crime,1989
4602,Harlem Nights,Romance,1989
4603,Her Alibi,Comedy,1989
4603,Her Alibi,Romance,1989
4605,How to Get Ahead in Advertising,Comedy,1989
4605,How to Get Ahead in Advertising,Fantasy,1989
4608,"Innocent Man, An",Crime,1989
4608,"Innocent Man, An",Drama,1989
4610,"January Man, The",Comedy,1989
4610,"January Man, The",Crime,1989
4610,"January Man, The",Mystery,1989
4610,"January Man, The",Thriller,1989
4611,Johnny Handsome,Crime,1989
4611,Johnny Handsome,Drama,1989
4612,Jesus of Montreal (Jésus de Montréal),Drama,1989
4613,K-9,Action,1989
4613,K-9,Comedy,1989
4613,K-9,Crime,1989
4614,Kickboxer,Action,1989
4615,Last Exit to Brooklyn,Drama,1989
4616,Lean on Me,Drama,1989
4617,Let It Ride,Comedy,1989
4619,Little Monsters,Comedy,1989
4621,Look Who's Talking,Comedy,1989
4621,Look Who's Talking,Romance,1989
4622,Loverboy,Comedy,1989
4623,Major League,Comedy,1989
4624,Meet the Feebles,Animation,1989
4624,Meet the Feebles,Comedy,1989
4624,Meet the Feebles,Musical,1989
4625,Millennium,Drama,1989
4625,Millennium,Sci-Fi,1989
4625,Millennium,Thriller,1989
4626,Miracle Mile,Drama,1989
4626,Miracle Mile,Romance,1989
4626,Miracle Mile,Sci-Fi,1989
4628,New York Stories,Comedy,1989
4628,New York Stories,Drama,1989
4629,Next of Kin,Action,1989
4629,Next of Kin,Crime,1989
4629,Next of Kin,Thriller,1989
4630,No Holds Barred,Action,1989
4632,"Package, The",Action,1989
4632,"Package, The",Thriller,1989
4634,Penn & Teller Get Killed,Adventure,1989
4634,Penn & Teller Get Killed,Comedy,1989
4635,Pink Cadillac,Action,1989
4635,Pink Cadillac,Comedy,1989
4635,Pink Cadillac,Drama,1989
4636,"Punisher, The",Action,1989
4638,Jurassic Park III,Action,2001
4638,Jurassic Park III,Adventure,2001
4638,Jurassic Park III,Sci-Fi,2001
4638,Jurassic Park III,Thriller,2001
4639,America's Sweethearts,Comedy,2001
4639,America's Sweethearts,Romance,2001
4640,Brother,Action,2000
4640,Brother,Crime,2000
4640,Brother,Thriller,2000
4641,Ghost World,Comedy,2001
4641,Ghost World,Drama,2001
4642,Hedwig and the Angry Inch,Comedy,2000
4642,Hedwig and the Angry Inch,Drama,2000
4642,Hedwig and the Angry Inch,Musical,2000
4643,Planet of the Apes,Action,2001
4643,Planet of the Apes,Adventure,2001
4643,Planet of the Apes,Drama,2001
4643,Planet of the Apes,Sci-Fi,2001
4644,Bread and Tulips (Pane e tulipani),Comedy,2000
4644,Bread and Tulips (Pane e tulipani),Drama,2000
4644,Bread and Tulips (Pane e tulipani),Romance,2000
4645,Cure,Crime,1997
4645,Cure,Horror,1997
4645,Cure,Thriller,1997
4646,Greenfingers,Comedy,2000
4646,Greenfingers,Drama,2000
4649,Wet Hot American Summer,Comedy,2001
4653,"Return of the Musketeers, The",Adventure,1989
4653,"Return of the Musketeers, The",Comedy,1989
4654,Road House,Action,1989
4654,Road House,Drama,1989
4658,Santa Sangre,Drama,1989
4658,Santa Sangre,Horror,1989
4658,Santa Sangre,Mystery,1989
4658,Santa Sangre,Thriller,1989
4660,Scenes from the Class Struggle in Beverly Hills,Comedy,1989
4661,Sea of Love,Crime,1989
4661,Sea of Love,Drama,1989
4661,Sea of Love,Thriller,1989
4662,"See No Evil, Hear No Evil",Comedy,1989
4662,"See No Evil, Hear No Evil",Crime,1989
4663,She's Out of Control,Comedy,1989
4666,Skin Deep,Comedy,1989
4670,"Stepfather, The",Horror,1987
4670,"Stepfather, The",Thriller,1987
4671,Sweetie,Drama,1989
4672,"Tall Guy, The",Comedy,1989
4672,"Tall Guy, The",Romance,1989
4673,Tango & Cash,Action,1989
4673,Tango & Cash,Comedy,1989
4673,Tango & Cash,Crime,1989
4673,Tango & Cash,Thriller,1989
4675,Three Fugitives,Action,1989
4675,Three Fugitives,Comedy,1989
4676,Troop Beverly Hills,Comedy,1989
4677,Turner & Hooch,Comedy,1989
4677,Turner & Hooch,Crime,1989
4678,UHF,Comedy,1989
4679,Uncle Buck,Comedy,1989
4681,"War of the Roses, The",Comedy,1989
4681,"War of the Roses, The",Drama,1989
4683,"Wizard, The",Adventure,1989
4683,"Wizard, The",Children,1989
