userId,movieId,tag,timestamp
474,4164,homeless,1138032589
474,4166,reality TV,1137374777
474,4171,Eugene O'Neill,1137192041
474,4174,In Netflix queue,1137200882
474,4184,Christmas,1138032577
474,4189,Bible,1137375121
474,4190,preacher,1137520919
474,4191,sexuality,1138032573
474,4194,In Netflix queue,1137201575
474,4204,virginity,1137373770
474,4210,Hannibal Lecter,1139059882
474,4211,von Bulow,1137192103
474,4214,college,1137374771
474,4218,In Netflix queue,1137202093
474,4221,football,1137374725
474,4232,spying,1138032824
474,4246,singletons,1137205374
474,4259,Nabokov,1137192047
474,4263,alcoholism,1138032622
474,4292,Union,1137192082
474,4296,death,1137374704
474,4306,fairy tales,1137205586
474,4312,In Netflix queue,1137202173
474,4316,figure skating,1137375157
474,4326,race,1137375204
474,4333,Strangers on a Train,1138032832
474,4347,Holocaust,1138032626
474,4356,In Netflix queue,1137201794
474,4359,adultery,1138032800
474,4361,men in drag,1138032838
474,4380,accident,1138032770
474,4396,race,1137373684
474,4404,In Netflix queue,1137200537
474,4447,lawyers,1138032674
474,4448,heist,1138032773
474,4465,rape,1138032565
474,4476,twins,1137374622
474,4477,circus,1137373669
474,4489,Africa,1137766266
474,4495,New York,1137202342
474,4526,aliens,1137373948
474,4537,hippies,1137205576
474,4545,robots,1137374781
474,4546,kidnapping,1138032855
474,4558,twins,1137374798
474,4571,time travel,1137205348
474,4600,doctors,1137375124
474,4621,babies,1137374699
474,4623,baseball,1137374712
474,4638,dinosaurs,1137374692
474,4639,Hollywood,1137375071
474,4641,adolescence,1138032652
474,4677,dogs,1137373991
474,4678,television,1138032842
474,4688,In Netflix queue,1137201126
474,4787,prodigies,1138032687
474,4801,family,1138032678
474,4808,remake,1137374805
474,4809,Nuclear disaster,1137367824
474,4812,NASA,1137374786
474,4823,wedding,1138032791
474,4835,Loretta Lynn,1137192003
474,4857,Judaism,1138039170
474,4874,aliens,1137375186
474,4881,Coen Brothers,1137192055
474,4902,ghosts,1137367852
474,4920,psychology,1138039319
474,4963,heist,1138039322
474,4969,In Netflix queue,1137179563
474,4970,nightclub,1138039117
474,4973,whimsical,1137202289
474,4979,new york,1137271220
474,4980,time travel,1138039109
474,4998,racism,1139102582
474,5008,Agatha Christie,1138039430
474,5012,cross dressing,1138039463
474,5015,race,1138039271
474,5034,Ghost,1137191298
474,5064,Dumas,1138039163
474,5114,movie business,1138039083
474,5120,In Netflix queue,1137200871
474,5135,India,1137192060
474,5139,baseball,1137373653
474,5213,religion,1137373958
474,5224,In Netflix queue,1137201464
474,5238,In Netflix queue,1137202052
474,5266,crime,1138039345
474,5294,religion,1138039177
474,5304,In Netflix queue,1137200961
474,5316,World War II,1137375111
474,5349,superhero,1137206068
474,5353,blind,1137784621
474,5377,Nick Hornby,1137181073
474,5379,anti-Semitism,1137205732
474,5398,boxing,1138039410
474,5404,books,1138039075
474,5445,future,1137206007
474,5446,Australia,1137181573
474,5450,sisterhood,1138039255
474,5451,disability,1137375287
474,5470,Oscar Wilde,1137181530
474,5475,In Netflix queue,1137201978
474,5483,movie business,1137181538
474,5498,In Netflix queue,1137179781
474,5502,aliens,1137206065
474,5505,adultery,1137205854
474,5527,AS Byatt,1138039372
474,5528,photography,1138039335
474,5548,homeless,1137374645
474,5577,adolescence,1138039226
474,5601,Animal movie,1138039452
474,5603,crime,1138039241
474,5618,anime,1137206076
474,5629,Bible,1137374683
474,5630,Hannibal Lecter,1139059884
474,5633,bombs,1138039202
474,5644,baseball,1138039381
474,5669,violence in america,1138039133
474,5673,pudding,1137206033
474,5682,Holocaust,1138039189
474,5685,Girl Power,1137206048
474,5690,made me cry,1137205866
474,5721,In Netflix queue,1137200976
474,5747,World War I,1137181512
474,5791,art,1138039181
474,5792,dating,1137375296
474,5802,teenagers,1138039442
474,5812,salute to Douglas Sirk,1137181505
474,5816,Magic,1137205882
474,5820,music business,1138039419
474,5875,short films,1137375257
474,5876,Graham Greene,1138039395
474,5878,coma,1138039423
474,5899,Africa,1137442538
474,5954,crime,1138039070
474,5971,anime,1138039281
474,5989,crime,1138039137
474,5991,court,1138039145
474,5994,Dickens,1138039286
474,6002,drugs,1138307168
474,6003,television,1138307058
474,6020,class,1138307024
474,6027,In Netflix queue,1137200848
474,6031,motherhood,1138039234
474,6041,In Netflix queue,1137200888
474,6063,doll,1137375194
474,6090,ghosts,1138307131
474,6101,Chile,1137900975
474,6104,spoof,1138039279
474,6156,England,1138307301
474,6159,adolescence,1138307031
474,6163,obsession,1137205905
474,6170,horses,1138307048
474,6178,blind,1138039358
474,6181,Civil War,1138039404
474,6183,Day and Hudson,1138039366
474,6195,books,1138498655
474,6197,mental illness,1138307351
474,6201,England,1137191244
474,6216,World War II,1138307229
474,6218,soccer,1138039102
474,6228,In Netflix queue,1137201613
474,6232,animal movie,1138039126
474,6235,Holocaust,1138307079
474,6238,immigrants,1138307096
474,6242,television,1138307280
474,6244,In Netflix queue,1137201921
474,6245,prostitution,1138307361
474,6254,screwball,1137181469
474,6268,adolescence,1138307261
474,6269,Big Brothers,1137206096
474,6273,L.A.,1137521025
474,6281,crime,1138307249
474,6286,amnesia,1138039259
474,6288,gangs,1138307044
474,6289,Titanic,1138307085
474,6291,prostitution,1138039248
474,6296,mockumentary,1138039267
474,6297,children,1138307101
474,6299,birds,1138307384
474,6305,Ray Bradbury,1137181490
474,6308,lawyers,1137374834
474,6327,1970s,1138486479
474,6331,spelling bee,1138039807
474,6333,Jean Grey,1137202706
474,6334,teachers,1138039540
474,6337,gambling,1138307244
474,6339,trains,1138307176
474,6341,art,1138307304
474,6350,anime,1138039543
474,6368,movies,1138307051
474,6373,religion,1137375076
474,6375,In Netflix queue,1137200486
474,6377,Disney,1138039593
474,6378,heist,1138307128
474,6380,child abuse,1137205738
474,6385,Girl Power,1137202810
474,6390,Ninotchka remake,1138307320
474,6407,Olympics,1137374882
474,6422,Civil War,1138039799
474,6440,movie business,1138307037
474,6452,In Netflix queue,1137201737
474,6454,Nazis,1138307204
474,6466,In Netflix queue,1137202027
474,6515,fugitive,1137206135
474,6516,In Netflix queue,1137202127
474,6535,politics,1137374839
474,6536,swashbuckler,1138307326
474,6539,swashbuckler,1138307257
474,6545,Dodie Smith,1137181524
474,6547,flood,1137375241
474,6552,immigration,1138039559
474,6565,horses,1138307288
474,6579,Japan,1138307236
474,6591,religion,1138039719
474,6592,marriage,1138039795
474,6603,Othello,1137375103
474,6609,Bible,1138307089
474,6620,cancer,1137205715
474,6636,road trip,1138307356
474,6639,blindness,1138307381
474,6650,family,1138039708
474,6660,ballet,1138307265
474,6662,Clousseau,1137375266
474,6667,FBI,1138307378
474,6668,In Netflix queue,1137179689
474,6669,terminal illness,1138039639
474,6708,con men,1138307183
474,6710,vertriloquism,1138307069
474,6713,In Netflix queue,1137201914
474,6724,In Netflix queue,1137201684
474,6732,matchmaker,1137375130
474,6744,vampire,1137375236
474,6753,Animal movie,1138307295
474,6768,religion,1138039714
474,6770,adultery,1138307212
474,6773,biking,1138307369
474,6776,India,1137181544
474,6785,Lonesome Polecat,1137206059
474,6786,In Netflix queue,1137201845
474,6787,journalism,1138039529
474,6788,pregnancy,1137374818
474,6791,Food,1137191312
474,6807,british comedy,1138307193
474,6810,domestic violence,1138307335
474,6820,werewolf,1138039608
474,6832,amnesia,1138307274
474,6849,Christmas,1137374871
474,6852,black and white,1138307125
474,6856,biopic,1138039917
474,6863,school,1138307284
474,6867,trains,1138039811
474,6870,child abuse,1138307224
474,6874,martial arts,1138039672
474,6881,Thanksgiving,1137181567
474,6890,adolescence,1138039574
474,6909,transplants,1138039587
474,6912,Rita Hayworth can dance!,1137179371
474,6918,India,1138039870
474,6932,journalism,1137181582
474,6936,christmas,1138039581
474,6944,remake,1137374824
474,6948,music business,1138039867
474,6963,Amish,1137181478
474,6970,Hepburn and Tracy,1137521576
474,6979,Cold War,1138039874
474,6981,religion,1138039909
474,6984,Dickens,1138039822
474,6985,saint,1137206024
474,6993,family,1138039618
474,7013,good and evil,1137206020
474,7018,court,1137375276
474,7023,In Netflix queue,1137179697
474,7025,In Netflix queue,1137179593
474,7049,Astaire and Rogers,1137784580
474,7050,Astaire and Rogers,1137784592
474,7053,Astaire and Rogers,1138039791
474,7055,Astaire and Rogers,1138039819
474,7059,horses,1138039728
474,7061,terminal illness,1138039554
474,7062,birds,1138039535
474,7069,In Netflix queue,1137201628
474,7070,cattle drive,1138039780
474,7071,In Netflix queue,1137201154
474,7073,Clousseau,1137375451
474,7079,disability,1137375406
474,7086,George Bernard Shaw,1137201703
474,7087,E.M. Forster,1138039751
474,7088,In Netflix queue,1137202031
474,7090,martial arts,1138039622
474,7091,Marx brothers,1138559500
474,7121,Hepburn and Tracy,1137181204
474,7132,Marx brothers,1138039735
474,7139,immigrants,1138039653
474,7141,In Netflix queue,1137201569
474,7156,Vietnam,1138039601
474,7158,real estate,1137205933
474,7160,serial killer,1138039725
474,7162,Civil War,1138039548
474,7190,Charlotte Bronte,1140047502
474,7212,cross dressing,1138039664
474,7217,amnesia,1137521621
474,7218,In Netflix queue,1137179905
474,7219,truckers,1138039826
474,7234,circus,1137206103
474,7256,mountain climbing,1138039857
474,7285,adolescence,1138039837
474,7301,priest,1137521429
474,7318,religion,1138039757
474,7323,Cold War,1138039614
474,7371,Grace,1137205800
474,7382,adolescence,1138039629
474,7438,revenge,1137205948
474,7440,Holocaust,1142279175
474,7479,World War II,1138039893
474,7493,multiple personalities,1138039850
474,7572,cancer,1137181595
474,7584,Hepburn and Tracy,1138039906
474,7614,Rogers and Hammerstein,1138040199
474,7618,biopic,1137201647
474,7619,blindness,1138040167
474,7646,Stephen King,1137374860
474,7649,space station,1138039958
474,7700,In Netflix queue,1137201116
474,7705,Hepburn and Tracy,1137521641
474,7713,sexuality,1138040011
474,7714,King Arthur,1138039998
474,7728,adultery,1138040205
474,7748,In Netflix queue,1137202002
474,7766,MacBeth,1138040268
474,7789,terrorism,1138039932
474,7792,In Netflix queue,1137200939
474,7831,Nick and Nora Charles,1137201638
474,7832,Nick and Nora Charles,1137201717
474,7833,Nick and Nora Charles,1137201661
474,7834,Nick and Nora Charles,1137200666
474,7835,Nick and Nora Charles,1137201747
474,7924,In Netflix queue,1137201677
474,7926,In Netflix queue,1137179753
474,7932,Amtrak,1137271192
474,7934,psychology,1138040275
474,7981,police,1138040118
474,7983,show business,1138039989
474,8011,politics,1143998541
474,8014,In Netflix queue,1137200544
474,8019,remade,1138040062
474,8033,In Netflix queue,1137200492
474,8094,In Netflix queue,1137179631
474,8153,Van Gogh,1137375419
474,8167,swashbuckler,1138040004
474,8183,In Netflix queue,1137201001
474,8188,Not available from Netflix,1137179956
474,8190,In Netflix queue,1137201864
474,8191,Anne Boleyn,1138039949
474,8197,In Netflix queue,1137202144
474,8207,assassination,1138040067
474,8228,heist,1138040147
474,8235,Clock,1137202793
474,8266,Prince,1137375433
474,8275,In Netflix queue,1137201789
474,8337,military,1138039993
474,8338,convent,1138039973
474,8341,Dickens,1137200651
474,8360,ogres,1138040236
474,8366,pregnancy,1138040220
474,8368,Magic,1137202784
474,8375,politics,1137375412
474,8376,high school,1138040176
474,8379,In Netflix queue,1137200899
474,8382,death,1137375392
474,8424,divorce,1138040077
474,8446,World War II,1137375442
474,8463,deafness,1138040133
474,8464,food,1138040254
474,8507,circus,1138040090
474,8530,Ireland,1138040071
474,8580,fairy tales,1137201021
474,8607,In Netflix queue,1137201077
474,8609,In Netflix queue,1137179727
474,8622,politics,1138040083
474,8636,Doc Ock,1137202798
474,8638,generation X,1138039967
474,8645,drugs,1138040155
474,8695,court,1137375369
474,8714,Cole Porter,1137375425
474,8754,Oscar (Best Actress),1142282521
474,8765,In Netflix queue,1137179707
474,8784,psychology,1138040105
474,8796,Rome,1137375385
474,8809,Australia,1138040052
474,8827,Stand Up,1138039969
474,8838,In Netflix queue,1137179758
474,8874,zombies,1138040225
474,8875,alcoholism,1138040042
474,8879,Agatha Christie,1145755135
474,8880,disability,1138040162
474,8914,time travel,1138040211
474,8920,Oscar (Best Actress),1142282522
474,8938,parenthood,1138040262
474,8943,stage,1137375373
474,8949,wine,1138040242
474,8951,abortion,1138040272
474,8958,biopic,1138040214
474,8961,Disney,1138040115
474,8970,Peter Pan,1138040086
474,8979,Hearst,1137521449
474,8983,martial arts,1138040109
474,8998,In Netflix queue,1137179738
474,9018,journalism,1138040046
474,25753,gold,1139940948
474,25825,revenge,1137205843
474,25841,show business,1138040249
474,25855,In Netflix queue,1137179637
474,25865,In Netflix queue,1137201652
474,25886,made me cry,1137206038
474,25940,mirrors,1137521290
474,25952,In Netflix queue,1137179713
474,26085,Not available from Netflix,1137179665
474,26131,In Netflix queue,1137200982
474,26151,donkey,1145749895
474,26242,In Netflix queue,1137179570
474,26662,anime,1138040136
474,26776,In Netflix queue,1137179786
474,27731,In Netflix queue,1137201122
474,27741,In Netflix queue,1137179587
474,27790,religion,1138040326
474,27820,Animal movie,1138040358
474,27834,fatherhood,1138040348
474,27838,revenge,1137205953
474,27878,India,1138038974
474,27882,surfing,1139939407
474,30707,boxing,1138040320
474,30749,genocide,1137205917
474,30793,roald dahl,1138038979
474,30812,biopic,1138038949
474,30820,child abuse,1137206121
474,30822,busniess,1137205938
474,30850,Shakespeare,1137181555
474,31030,motherhood,1138040311
474,31437,orphans,1138040341
474,31903,marriage,1138040364
474,31923,In Netflix queue,1137200865
474,32160,In Netflix queue,1137179674
474,32371,In Netflix queue,1137202044
474,32582,birds,1138804206
474,32584,fatherhood,1138038959
474,33154,business,1137766122
474,33166,racism,1138038982
474,33493,space,1137206087
474,34271,hip hop,1141848751
474,34359,pregnancy,1138040301
474,34437,In Netflix queue,1137179720
474,34482,In Netflix queue,1137202180
474,34528,pregnancy,1139693892
474,34542,Animal movie,1138039000
474,35015,Animal movie,1137180081
474,36517,Africa,1139234947
474,36527,mathematics,1137201998
474,36535,In Netflix queue,1137201162
474,37240,In Netflix queue,1138804230
474,37733,In Netflix queue,1137200955
474,37736,Dickens,1139940656
474,37741,Truman Capote,1142996187
474,38038,06 Oscar Nominated Best Movie - Animation,1139664190
474,38886,divorce,1145451837
474,39234,courtroom drama,1140576326
474,39292,In Netflix queue,1137201595
474,40583,In Netflix queue,1137200527
474,40629,In Netflix queue,1137179797
474,40815,Magic,1137202776
474,40819,Johnny Cash,1137200595
474,41566,C.S. Lewis,1137181617
474,41997,In Netflix queue,1137179603
474,42002,In Netflix queue,1137202150
474,42740,In Netflix queue,1138804237
477,1274,animation,1244787931
477,2393,cameo:Whoopi Goldberg,1242278473
477,2694,Adam Sandler,1244787788
477,2706,best comedy,1244707216
477,4454,claymation,1245030193
477,4725,mental hospital,1252820163
477,5459,crappy sequel,1262795620
477,7439,comic book,1201196824
477,8783,Atmospheric,1242580424
477,41569,big budget,1262795959
477,42422,love,1252377761
477,45499,Halle Berry,1262795979
477,45730,bad,1242580531
477,47610,costume drama,1242580608
477,52885,dreamlike,1256051008
477,53468,zombies,1254101434
477,54503,friendship,1244566102
477,55167,anime,1282924582
477,56174,alone in the world,1262795676
477,56367,Michael Cera,1244566158
477,57669,black comedy,1269832562
477,59141,movies about movies,1241396155
477,60069,last man on earth,1241396252
477,62336,2D animation,1282924611
477,66934,joss whedon,1244788368
477,67087,Andy Samberg,1269833868
477,68237,2001-like,1252898614
477,68358,future,1245030304
477,68791,artificial intelligence,1262795849
477,68945,Recap,1246349071
477,69526,bad plot,1262795720
477,69757,artistic,1279956134
477,70286,intelligent sci-fi,1250476969
477,72224,bad humor,1296891269
477,72998,bad science,1262707524
477,79702,geeky,1282923864
477,82242,male nudity,1293690470
477,82461,action choreography,1296891206
487,112552,passion,1429347541
509,80834,adventure,1435992979
520,60516,enjoyable,1326610782
537,8533,memory loss,1424141963
537,55765,corruption,1424139519
537,58295,heist,1424139043
537,69122,casino,1424140307
537,69481,war,1424144802
537,80489,crime,1424139483
537,80906,business,1424461859
537,89745,Captain America,1424140576
537,90439,bank,1424141059
537,92259,emotional,1424141413
537,95067,interesting scenario,1424140932
537,95441,crude humor,1424140358
537,97304,cia,1424138568
537,104218,Adam Sandler,1424317302
537,104841,cliche characters,1424140813
537,105504,hostage,1424141178
543,85565,Comedy,1377022063
567,1916,avant-garde romantic comedy,1525282933
567,2138,atmospheric,1525283760
567,2731,emotional,1525285761
567,3134,downbeat,1525287634
567,3266,black comedy,1525283004
567,3671,dark humor,1525283215
567,4144,atmospheric,1525283524
567,4552,"""artsy""",1525285878
567,6214,dark,1525283391
567,6818,atmospheric,1525282332
567,7024,bleak,1525283990
567,8335,heartbreaking,1525285746
567,8477,post-apocalyptic,1525282477
567,25771,mindfuck,1525282469
567,26717,boring,1525285892
567,27773,bizarre,1525283311
567,30810,heartwarming,1525284057
567,40491,depression,1525282384
567,45880,cinematography,1525287347
567,48394,atmospheric,1525286824
567,56782,atmospheric,1525283248
567,57502,abstract,1525285566
567,63062,emotional,1525286194
567,71899,bittersweet,1525283044
567,74791,surreal,1525286112
567,80463,good dialogue,1525286347
567,94959,quirky,1525286360
567,95558,Beautiful,1525287504
567,96079,beautiful cinematography,1525287362
567,99764,moving,1525282453
567,99917,artistic,1525286643
567,104875,quirky,1525285913
567,104944,emotional,1525285982
567,106766,atmospheric,1525283920
567,107406,fatalistic,1525286785
567,108932,cheeky,1525283702
567,112421,adorable,1525283433
567,112852,funny,1525285382
567,113705,bittersweet,1525286093
567,114627,atmospheric,1525286623
567,116797,inspirational,1525286868
567,117877,philosophical,1525287615
567,117887,heartwarming,1525285938
567,119145,slick,1525286728
567,122882,beautiful,1525283844
567,122916,awesome,1525285267
567,122918,fun,1525286132
567,122922,visually appealing,1525287157
567,127298,depressing,1525286249
567,134130,smart,1525287677
567,134170,funny,1525283492
567,138036,slick,1525287196
567,139644,atmospheric,1525286568
567,140174,moving,1525287480
567,141890,Moving,1525286977
567,143367,contemplative,1525283159
567,148626,funny,1525287708
567,148881,Existential,1525282419
567,152077,creepy,1525287447
567,153070,nightmare,1525282902
567,155288,suspense,1525286165
567,156605,quirky,1525283453
567,161634,intense,1525287241
567,164179,beautiful visuals,1525285690
567,164909,Bittersweet,1525287656
567,167746,funny,1525285825
567,168252,dark,1525283942
567,170945,paranoia,1525286504
567,174055,brilliant,1525285239
567,176371,atmospheric,1525283076
567,176419,allegorical,1525287584
567,180031,atmospheric,1525284150
567,180985,bad music,1525285320
573,248,bad,1186589145
573,413,Comedy,1186588856
573,540,bad,1186588897
573,707,bad,1186588902
573,836,seen at the cinema,1186588944
573,1779,good,1186588894
573,1801,seen more than once,1186588917
573,2662,classic,1186588962
573,2951,bad,1186588901
573,4015,bad,1186589039
573,4343,really bad,1186589079
573,4446,sci-fi,1186588886
573,5254,Great movie,1186589125
573,6157,bad,1186589133
573,35836,BEST PICTURE,1186589105
573,52712,HORRIBLE ACTING,1186722048
600,273,gothic,1237739064
606,1357,music,1176765393
606,1948,British,1177512649
606,5694,70mm,1175638092
606,6107,World War II,1178473747
606,7936,austere,1173392334
610,3265,gun fu,1493843984
